FMEE,20180722120000,RA,,,12,12,,23.0,,24.0,0.83,2.5,5.0,5.0,10.0,-999,,,,,135,
FMEE,20180722130000,,,,,,,,,,0.0,,,,,,,,,,,
FMEE,20180722140000,,,,,,,,,,0.0,,,,,,,,,,,
FMEE,20180722150000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEE,20180722160000,,,,,,,,,,0.0,,,,,,,,,,,
FMEE,20180722170000,,,,,,,,,,0.0,,,,,,,,,,,
FMEE,20180722180000,NSW,,,10,10,,19.0,,,0.0,0.0,0.0,5.0,10.0,-999,,,,,135,
FMEE,20180722190000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180720180000,NSW,,,8,8,,19.0,18.0,,0.0,0.0,0.0,0.0,0.0,-999,,,20180720150000,,105,
FMEP,20180720190000,NSW,,,,,,,,,0.0,,,,,,,,20180720150000,,,
FMEP,20180720200000,NSW,,,,,,,,,0.0,,,,,,,,20180720150000,,,
FMEP,20180720210000,NSW,,,,,,,,,0.0,0.0,,,,,,,20180720150000,,,
FMEP,20180720220000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180720230000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721000000,NSW,,,14,32,,18.0,,,0.0,0.0,0.0,0.0,0.0,-999,,,,,70,
FMEP,20180721010000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721020000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721030000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180721040000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721050000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721060000,NSW,,,16,35,,21.0,,,0.0,0.0,0.0,0.0,0.0,-999,,,,,135,
FMEP,20180721070000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721080000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721090000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180721100000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721110000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721120000,NSW,,,16,35,,22.0,,24.0,0.0,0.0,0.0,0.0,0.0,-999,,,,,135,
FMEP,20180721130000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721140000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721150000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180721160000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721170000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721180000,NSW,,,10,10,,18.0,18.0,,0.0,0.0,0.0,0.0,0.0,-999,,,,,135,
FMEP,20180721190000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721200000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721210000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180721220000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180721230000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722000000,NSW,,,8,8,,18.0,18.0,,0.0,0.0,0.0,0.0,0.0,-999,,,,,115,
FMEP,20180722010000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722020000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722030000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180722040000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722050000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722060000,NSW,,,12,12,,23.0,,,0.0,0.0,0.0,0.0,0.0,-999,,,,,115,
FMEP,20180722070000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722080000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722090000,,,,,,,,,,0.0,0.0,,,,,,,,,,
FMEP,20180722100000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722110000,,,,,,,,,,0.0,,,,,,,,,,,
FMEP,20180722120000,NSW,,,12,12,,23.0,,25.0,0.0,0.0,0.0,0.0,0.0,-999,,,,,135,
FMEP,20180722130000,,,,,,,,,,0.83,,,,,,,,,,,
FMEP,20180722140000,,,,,,,,,,0.83,,,,,,,,,,,
FMEP,20180722150000,,,,,,,,,,0.83,2.5,,,,,,,,,,
FMEP,20180722160000,,,,,,,,,,0.83,,,,,,,,,,,
FMEP,20180722170000,,,,,,,,,,0.83,,,,,,,,,,,
FMEP,20180722180000,RA,,,6,6,,20.0,,,0.83,2.5,5.0,5.0,5.0,-999,,,,,45,
FMEP,20180722190000,,,,,,,,,,0.83,,,,,,,,,,,
LFAQ,20180720180000,NSW,,,6,6,,19.2,,,0.0,1.4,1.8,3.1,3.5,0,0,0,20180720170100,0.0,355,
LFAQ,20180720190000,NSW,,,6,6,,18.3,,,1.4,2.1,3.0,4.3,4.9,0,0,0,20180720170100,0.0,360,
LFAQ,20180720200000,NSW,,,6,6,,17.4,,,1.4,2.8,4.2,5.5,6.3,0,0,0,20180720170100,0.0,5,
LFAQ,20180720210000,NSW,,,6,6,,16.6,,,1.4,4.2,5.6,6.6,7.7,0,0,0,20180720170100,0.0,15,
LFAQ,20180720220000,NSW,,,4,4,,16.2,,,0.7,3.5,5.6,7.0,8.4,0,0,0,20180720170100,0.0,10,
LFAQ,20180720230000,NSW,,,4,4,,15.9,,,0.7,2.8,5.6,7.4,9.1,0,0,0,20180720170100,0.0,5,
LFAQ,20180721000000,NSW,,,4,4,,15.6,,,0.7,2.1,6.3,8.1,9.8,0,0,0,20180720170100,0.0,360,
LFAQ,20180721010000,NSW,,,2,2,,15.4,,,0.4,1.8,5.3,8.3,10.1,0,0,0,,0.0,-1,
LFAQ,20180721020000,NSW,,,4,4,,15.2,,,0.4,1.5,4.3,8.5,10.4,0,0,0,,0.0,295,
LFAQ,20180721030000,NSW,,,6,6,,15.1,14.1,,0.4,1.2,3.3,8.9,10.8,0,0,0,,0.0,280,
LFAQ,20180721040000,NSW,,,6,6,,15.4,,,0.1,0.9,2.7,8.3,10.8,0,0,0,,0.0,280,
LFAQ,20180721050000,NSW,,,6,6,,15.8,,,0.1,0.6,2.1,7.7,10.8,0,0,0,,0.0,280,
LFAQ,20180721060000,NSW,,,4,4,,16.2,,,0.1,0.3,1.5,7.8,10.9,0,0,0,,0.0,285,
LFAQ,20180721070000,NSW,,,6,6,,17.4,,,0.0,0.2,1.1,6.4,10.7,0,0,0,,0.0,280,
LFAQ,20180721080000,NSW,,,6,6,,18.6,,,0.0,0.1,0.7,5.0,10.5,0,0,0,,0.0,275,
LFAQ,20180721090000,NSW,,,6,6,,19.8,,,0.0,0.0,0.3,3.6,10.2,0,0,0,,0.0,270,
