id		station	type		seuil	deroule		next_run			auto	pause
3361	LFBP	FZFG	1		2021-08-19 06:16:28	1	2
3362	LFBP	FWID	1		2012-12-12 00:00:00	0	2
3363	LFBP	VA	1		2012-12-12 00:00:00	0	2
3364	LFBT	TS	1		2021-08-19 06:16:28	1	2
3365	LFBT	GR	1		2021-08-19 06:16:28	1	2
3366	LFBT	SQ	1		2021-08-19 06:16:28	1	2
3368	LFBT	VENT	50		2021-08-19 06:16:28	1	2
3369	LFBT	SN	1		2021-01-10 20:00:00	0	2
3370	LFBT	FZRA	1		2021-08-19 06:16:28	1	2
3371	LFBT	FZDZ	1		2021-08-19 06:16:28	1	2
3372	LFBT	FZFG	1		2021-08-19 06:16:28	1	2
3373	LFBT	FWID	1		2012-12-12 00:00:00	0	2
3374	LFBT	VA	1		2012-12-12 00:00:00	0	2
3375	LFBZ	TS	1		2021-08-19 06:16:28	1	2
3376	LFBZ	GR	1		2021-08-19 06:16:28	1	2
3377	LFBZ	SQ	1		2021-08-19 06:16:28	1	2
3378	LFBZ	VENT_MOY	30		2021-08-19 06:16:28	1	2
3379	LFBZ	VENT	50		2021-08-19 06:16:28	1	2
3380	LFBZ	RR24	30		2021-08-19 06:16:28	1	2
3381	LFBZ	SN	1		2021-01-10 03:00:00	0	2
3382	LFBZ	FZRA	1		2021-08-19 06:16:28	1	2
3383	LFBZ	FZDZ	1		2021-08-19 06:16:28	1	2
3384	LFBZ	FZFG	1		2021-08-19 06:16:28	1	2
3385	LFBZ	FWID	1		2012-12-12 00:00:00	0	2
3386	LFBZ	VA	1		2012-12-12 00:00:00	0	2
3387	LFCR	TS	1		2021-08-19 06:16:28	1	2
3388	LFCR	GR	1		2021-08-19 06:16:28	1	2
3389	LFCR	SQ	1		2021-08-19 06:16:28	1	2
3390	LFCR	VENT_MOY	30		2021-08-19 06:16:28	1	2
3391	LFCR	VENT	50		2021-08-19 06:16:28	1	2
3392	LFCR	SN	1		2021-03-19 09:00:00	0	2
3393	LFCR	FZRA	1		2021-08-19 06:16:28	1	2
3394	LFCR	FZDZ	1		2021-08-19 06:16:28	1	2
3395	LFCR	FZFG	1		2021-08-19 06:16:28	1	2
3396	LFCR	FWID	1		2018-11-21 08:00:00	0	2
3397	LFCR	VA	1		2012-12-12 00:00:00	0	2
3398	LFGJ	TS	1		2021-08-18 17:00:33	1	2
3399	LFGJ	VENT	35		2021-08-18 17:00:33	1	2
3400	LFGJ	SN	1		2021-04-07 00:00:00	0	2
3401	LFGJ	FZRA	1		2021-08-18 17:00:33	1	2
3402	LFGJ	FZDZ	1		2021-08-18 17:00:33	1	2
3403	LFGJ	VA	1		2012-12-12 00:00:00	0	2
3404	LFGJ	TOXCHEM	1		2012-12-12 00:00:00	0	2
